607039.325	548141.232
600015.372	542099.749
607774.978	546964.679
607662.586	540640.754
610225.457	542523.797
602558.004	531994.736
610982.756	513037.029
605718.316	516405.418
617064.485	516605.775
620424.007	519845.746
612573.905	530590.261
603875.402	526217.525
608085.233	512291.5
608520.645	562733.199
609899.963	608903.487
613393.985	521653.485
607674.548	581291.431
609892.182	564995.687
602146.191	602047.119
600731.192	620673.095
600592.526	609085.529
600444.63	621386.531
601439.979	600588.821
602109.226	579415.914
580947.936	552636.7
584485.185	562483.447
540208.165	560382.491
517409.313	570354.641
594317.532	541722.413
551078.887	558882.959
519495.34	551493.091
516426.467	546091.845
554757.961	543112.667
560377.779	561112.339
574372.231	570809.929
527206.632	557860.231
599032.099	578101.24
599097.94	577608.271
599004.241	615135.975
602110.81	580597.526
605379.521	582134.412
597194.542	603222.949
597757.309	617806.811
598491.303	610949.724
606206.336	622451.151
606509.679	617189.371
606011.577	606096.635
593571.484	605057.931
604540.17	569815.433
606696.098	593641.071
587756.769	583216.061
599575.597	575405.335
587899.355	564903.588
606764.389	591304.681
589590.259	538927.567
602598.878	560396.613
609399.285	556980.125
597300.57	546551.53
612072.708	552472.995
611034.809	547747.65
616261.574	556453.415
617758.841	564674.825
618232.234	551481.095
618142.579	537456.516
623422.735	554743.667
619053.282	547583.614
614722.609	582802.653
614292.819	582790.238
609218.189	576671.642
611718.814	584562.139
610722.029	583302.887
616012.167	578323.211
609199.933	613253.727
617851.803	590634.604
624676.534	637100.155
611123.357	594391.235
610974.993	649226.239
617022.963	588753.917
619779.719	590626.681
604323.179	651667.111
605006.197	616259.447
612097.289	639160.547
605397.115	617030.419
613175.769	586917.081
575631.177	572816.008
572225.908	560188.174
571798.945	578671.497
572931.212	572464.571
588180.791	563412.39
590794.043	575186.167
618702.36	550481.867
619123.078	543070.931
616709.287	540158.086
618565.039	545359.468
621581.167	544283.748
635558.228	557045.681
633033.957	537656.629
636801.85	537555.472
614424.854	537683.878
637728.383	537812.959
626502.588	537566.082
633734.331	537830.187
595501.389	549401.617
611592.844	646961.287
593394.332	600319.395
586151.751	582418.627
589206.062	623843.151
598406.09	619610.823
598846.861	600202.514
591587.539	650756.735
593461.858	598664.357
584519.292	644738.007
597513.572	636146.287
590946.988	648249.023
601199.767	589606.367
602311.365	579469.643
602368.258	578030.808
602001.474	589424.947
604919.763	574988.103
602321.69	589555.286
606347.881	600195.275
605262.752	574700.135
605665.419	587010.255
606597.521	599943.193
606481.47	590250.007
606040.007	595789.869
610867.646	591701.073
609417.926	580325.742
608244.705	590885.241
608746.295	580987.871
608494.501	592069.989
609280.774	584546.452
609826.195	571590.574
595401.123	570930.166
595328.59	569349.264
582590.592	570659.901
589073.907	569394.107
582269.123	569585.262
585203.693	551014.729
578689.864	563826.623
610128.904	547981.499
587378.14	538689.798
580232.162	560515.741
581776.178	540641.257
606969.317	532496.941
610525.157	550439.241
612531.576	561416.231
615355.875	532279.918
608750.335	538680.766
608326.616	558410.943
608531.919	579447.456
607604.952	575325.817
607909.074	574662.167
608259.751	580379.413
606889.097	573815.936
607122.97	579085.149
643251.99	581916.368
613283.317	580711.283
626564.021	584632.095
645742.191	582433.326
646868.773	580682.388
634437.318	581551.584
616072.616	577095.205
627869.076	578540.95
633899.113	574800.393
635440.831	575375.719
634723.833	575754.424
629560.217	579026.569
566364.412	564265.416
602481.804	570400.584
594528.91	563409.978
565423.58	570819.102
575625.607	567557.185
589211.667	560531.616
605297.11	573439.567
659046.55	613387.639
660290.973	595539.707
624409.367	615959.063
672208.474	577637.043
582426.813	596318.503
686660.575	610543.911
691169.2	602948.942
692307.782	609206.004
697767.064	615671.051
697322.12	616205.856
707010.467	611720.284
608011.868	591443.813
644679.031	594300.827
627567.625	598785.241
687846.922	582639.465
618365.801	593168.879
655032.964	596025.895
605400.895	599756.617
608464.379	586261.714
607223.125	594247.419
610282.373	577426.412
611431.002	583262.17
612583.329	593146.593
612994.636	589847.887
612679.68	508003.124
613552.86	552826.131
614185.943	572712.351
612152.399	593058.327
613671.672	545801.943
609926.648	536489.409
610691.436	567183.107
609846.34	517338.29
604526.159	549234.539
609304.907	506774.635
608042.151	536985.759
564713.191	578980.559
565400.122	582119.107
589964.015	584256.272
595004.2	578627.628
583209.651	577189.195
596433.653	575255.779
547939.603	577176.406
546737.821	581007.622
549728.029	572556.894
551639.075	575768.696
551599.841	583127.006
546350.983	580698.246
551415.184	566182.65
559636.679	569524.399
559875.92	560313.386
568037.256	565513.24
553543.174	570404.625
557707.183	559439.126
653916.963	562868.711
576578.617	562240.842
576045.498	564347.696
653967.52	566548.045
678448.354	561106.497
636531.833	562923.483
654249.538	570570.062
663714.136	571211.457
617391.466	573596.696
633114.517	573962.954
639975.977	571989.376
624895.658	573232.443
605742.956	572977.163
606674.026	572470.528
605073.804	572699.074
604742.193	572961.319
606715.487	573736.43
606492.614	574073.54
601165.099	615436.799
590100.251	600840.907
602820.125	609394.179
599396.397	620991.463
601981.202	621365.075
589228.67	579716.818
613055.187	589685.775
598572.999	573661.759
597817.863	616484.247
600957.82	554916.661
593951.543	567884.031
592924.753	610445.111
579082.999	545192.851
588955.206	535861.095
591730.833	546900.931
612410.568	536084.337
610116.617	535597.198
585850.317	537135.949
592198.431	566031.211
596809.161	554962.392
581991.127	557369.239
583614.795	547772.194
593263.764	558580.208
576733.902	560934.487
600559.76	569672.648
599420.599	570846.095
600065.482	570885.56
600888.259	568333.538
597529.656	569585.867
597997.176	570671.113
604338.859	570152.994
602305.297	571454.624
602075.438	570454.941
602135.963	570905.119
604397.124	570240.932
603623.197	569608.308
602688.771	568489.817
601244.906	565475.159
604720.545	563657.08
595538.214	564965.803
600512.338	560513.492
596605.597	565524.107
593383.172	572232.132
593308.537	596016.791
593294.295	567003.956
593365.647	581668.519
593335.892	583975.781
593289.773	606920.059
606386.588	590474.323
605720.452	609158.295
607436.702	534617.925
594175.799	588192.127
604121.068	598723.927
605709.357	547095.556
668302.432	600676.311
631222.094	555305.487
663111.155	568363.383
693478.061	603435.575
668693.463	603558.703
656867.358	563196.929
628723.037	544649.487
704023.98	547164.731
676159.136	570011.619
628893.57	520180.125
627829.894	568369.287
660507.494	583906.431
556559.087	547388.627
557048.192	544390.359
582616.181	555001.791
581593.336	527081.529
541757.809	537345.591
584982.317	514939.907
647599.283	582406.323
568127.115	571260.939
636479.356	573587.885
580008.344	565839.484
586612.905	569781.661
634350.302	579118.204
650278.962	584862.954
630225.703	582092.508
622937.811	583499.183
621592.865	575139.715
646724.016	576566.218
651593.579	579063.773
606477.905	573874.539
606664.258	573850.151
604137.017	573617.938
606455.326	573743.087
604486.465	573940.398
605850.405	573730.991
601385.533	573159.15
603561.287	572807.095
603584.757	573498.457
598762.456	572346.441
597255.4	572769.946
591770.385	572329.759
613334.608	582386.234
595510.334	581744.123
593391.957	578548.171
593999.696	580385.197
602266.48	573931.731
608609.685	576789.117
642707.971	631560.215
630951.89	607069.525
642508.514	638871.779
626879.316	656181.127
617573.957	598297.335
626039.251	633759.955
633192.088	655021.031
631061.531	659317.464
539414.129	660318.484
640497.098	657752.542
643045.225	659091.406
593169.715	660112.269
541287.225	636101.211
544511.349	608963.207
547181.723	606953.009
547618.014	633965.533
550674.589	646477.831
550563.361	605010.129
557761.45	599146.837
564704.664	589647.026
594244.907	597429.812
560733.859	601689.773
572994.537	586938.553
587035.062	592660.374
589708.183	575823.062
595136.046	574569.787
590206.143	584215.209
596941.467	583460.744
593546.589	569040.662
594794.846	579167.258
556875.768	553294.76
572736.389	561899.689
557406.833	565072.105
582522.604	544521.336
572245.158	553008.988
584306.911	563797.931
567435.374	570921.145
612127.102	566258.499
631885.542	570498.573
563501.286	546551.555
581691.167	557585.839
617630.039	574510.247
637489.497	607612.967
614672.833	608208.107
628781.398	589320.836
628332.922	599747.405
620673.627	597290.583
612044.068	580771.611
581440.422	581980.101
565787.263	609038.643
568075.545	567886.885
580079.319	585706.121
577922.305	578754.337
575977.766	581913.325
604472.761	605009.727
599582.225	602628.267
610874.855	560657.931
576112.621	563633.105
565098.01	581628.953
608850.511	607307.043
618235.94	605597.031
617868.835	577448.081
618802.006	596816.845
618263.396	585145.572
618310.116	598741.881
618088.385	598755.159
616105.503	569741.512
615957.978	573698.116
583107.619	572563.479
572899.476	560749.319
581378.458	567066.289
613735.964	573890.091
609194.048	555165.253
617112.06	559768.455
577840.692	534766.049
617815.71	542147.4
634689.819	550364.593
574691.847	558735.063
627326.768	553448.277
599687.879	552551.031
564832.506	566435.883
631585.463	542466.977
630747.798	553301.467
589827.285	564036.763
592528.773	573162.487
561001.201	630295.811
588320.166	587521.147
593493.723	604144.983
570155.299	623525.847
561885.895	623386.483
599743.483	575203.941
604988.878	593120.711
597822.352	618857.991
600842.622	555329.242
602265.5	580830.875
605758.657	611281.075
605168.591	563256.793
605193.35	568555.599
604537.854	552773.731
604858.68	559323.736
605490.212	570884.669
605750.982	572664.599
601000.976	583334.649
603228.854	591362.817
603252.685	578156.529
601160.407	593396.253
601331.897	593480.581
600992.03	577585.975
598222.396	595440.496
598349.336	581654.905
597095.306	586402.915
597949.087	591995.968
597979.761	593569.121
599864.776	596402.537
604891.434	578322.907
602295.7	578457.547
607899.643	542975.454
602960.033	545338.076
604931.943	565921.001
613988.186	569159.641
612092.694	551458.882
608549.104	565794.607
608465.273	566086.335
613533.192	551374.503
610670.212	553933.784
611703.237	558062.909
604409.07	572999.582
603897.214	573369.726
604382.932	572390.258
604045.397	573193.564
604305.788	573414.948
603859.388	573033.962
623423.72	570969.408
652996.325	572457.631
627937.804	572864.509
616272.827	569455.645
604930.391	570628.512
615472.153	571008.064
614225.084	573687.914
623201.953	580013.447
620268.12	580719.439
620574.846	580701.733
645307.591	578858.587
630213.423	579808.796
598911.814	585878.667
659570.756	588761.041
631138.432	583175.236
653899.922	583790.661
633675.804	589703.868
654920.231	587264.528
620544.404	542798.312
633685.882	543950.853
668387.908	551921.827
608594.73	578707.443
616156.07	586678.411
642365.075	538129.169
602679.361	479230.917
636327.246	523744.607
605862.453	455871.89
634901.415	458025.951
595820.224	468975.779
639241.038	510728.595
640922.496	459891.27
642975.536	513767.763
624985.681	527966.791
649037.604	530836.423
623050.716	477352.287
623940.399	578324.799
613032.856	572689.271
622894.778	560597.335
615925.376	525674.393
622153.674	532083.187
620610.642	543751.379
621639.077	563197.863
602711.862	540705.725
609415.274	544442.547
618412.286	552795.179
620338.241	540000.395
622316.532	512151.469
615790.256	520833.801
620382.651	587418.191
622261.335	577048.03
621918.644	574938.003
638123.017	579855.768
639458.599	582531.133
625720.333	586430.635
596033.984	619535.643
598176.533	596930.241
613763.578	601994.391
635756.05	638457.935
637897.903	597447.014
629520.409	608662.54
578257.72	589120.085
589022.666	586711.964
571389.739	596131.025
581442.596	640083.539
571571.069	575338.08
583068.308	582068.603
560572.606	571606.248
566693.579	573650.564
561960.887	570177.026
559646.646	570723.945
563770.793	570805.994
562860.564	573380.601
614142.191	572311.573
633221.384	578288.633
564896.474	575245.98
609111.79	585536.188
577166.814	586631.954
637571.008	571855.358
627619.942	568293.481
624618.193	542561.205
590682.067	538223.91
571179.23	547989.695
633361.569	549339.667
628550.812	579275.139
566620.789	551389.126
567308.407	553932.062
568326.084	558183.901
566996.962	544254.511
567223.833	537693.976
568186.92	568611.579
634260.361	603394.157
615841.541	586350.169
571371.353	588125.366
636127.618	582755.51
636015.901	602453.977
609467.801	604027.679
662889.009	573664.103
663312.693	584755.543
666394.507	591720.173
662330.395	572956.809
667137.462	578011.32
661281.68	580192.787
649337.749	553264.545
621906.862	566184.655
645585.977	535639.029
656795.461	540075.105
666356.297	540921.068
627606.683	566040.751
598211.982	573657.271
602323.783	594739.003
600798.589	604126.751
597769.357	542092.195
603749.581	549448.097
603122.513	553354.593
608098.288	615416.727
614186.633	595279.609
610006.356	611605.103
615945.595	607511.148
606560.064	609632.857
607902.739	616189.239
612049.042	580249.775
612419.972	580289.451
611365.75	589194.575
605170.251	529030.168
606517.32	565923.487
605208.615	556029.819
596236.673	530337.315
573471.589	550899.253
601863.53	557834.539
589464.853	573515.579
598846.33	533324.371
592348.22	584280.815
584326.879	579293.839
582677.25	544793.11
601827.522	548730.188
592083.335	554111.543
593423.865	555164.563
573232.174	585764.383
604148.491	551350.533
603502.205	565424.605
604674.668	558798.412
602770.451	561770.741
602496.361	548599.658
604105.214	552253.835
580359.665	572049.958
573297.462	572775.433
584712.584	562644.734
601469.088	564065.876
588885.652	566937.82
585871.378	567286.012
580026.5	557919.745
564682.735	559465.916
572417.543	559889.21
577182.261	559213.303
580851.004	555400.193
575287.451	557353.863
634115.877	557991.765
592410.583	556136.457
604367.955	558442.749
610887.714	581430.351
640637.988	584915.967
641177.913	581262.409
627389.833	556165.457
606389.236	554077.825
651540.804	548955.218
594705.907	550381.828
628698.232	554528.593
619592.696	577147.755
584872.054	539426.596
587791.7	541103.829
583652.482	541842.107
587159.032	538903.151
587310.786	539416.666
585562.274	541245.306
610995.657	549172.876
682090.69	550273.257
594603.227	550542.204
605757.817	551624.748
665501.279	546093.847
595328.598	546879.91
620149.825	552816.641
645242.872	553291.625
631405.11	552800.452
687621.445	553076.061
668826.686	554256.889
658528.931	552468.173
622757.13	548482.495
619785.755	550632.224
616894.069	545694.909
612793.09	544333.637
631984.343	545260.897
616279.747	550945.715
622429.064	579417.363
619536.403	604280.419
631971.185	613308.663
611246.738	545734.746
612082.234	620887.015
630201.489	628389.295
623954.352	628918.549
620609.528	620734.992
612456.484	621944.981
623374.822	623398.504
610777.585	626265.552
604966.831	618904.083
614214.677	595811.017
622081.498	596917.257
579638.242	613278.459
591385.738	583753.668
586608.788	585607.365
588480.113	590598.127
591922.466	574292.013
598024.514	574096.635
583279.435	574265.38
587337.27	574308.703
599878.199	574225.746
599255.289	574080.919
605349.052	575846.732
607289.781	575914.376
605491.978	575836.261
607249.186	576265.849
604639.652	574546.55
606225.981	574817.573
600758.952	613331.819
602232.53	636427.307
603978.48	637717.427
600893.978	599919.581
605567.853	585513.18
607704.134	610066.087
600402.058	540507.194
600653.087	573500.591
600476.887	616793.895
600235.228	625190.039
600390.52	633005.007
600512.501	545050.395
618751.674	560660.267
613851.501	562559.713
611888.5	550133.213
615646.211	551293.924
625856.091	555019.339
617143.56	557087.745
689683.497	608694.387
692621.46	646639.847
686372.737	586542.695
631684.622	579309.842
678756.53	586111.113
659548.822	612079.115
633863.39	574302.402
657512.811	615711.975
690650.759	647101.567
654670.143	569004.102
663654.65	575339.362
662999.431	585284.035
617433.791	568014.53
616096.133	568109.443
617008.047	569603.886
615219.033	571016.176
613573.514	571493.068
613959.167	569568.241
582251.033	575149.541
571467.312	579132.994
611394.821	579486.948
592113.527	572564.478
567904.859	573385.755
597496.768	575522.302
580949.494	613826.051
575329.457	617469.223
572884.213	591968.097
567965.449	600957.311
587023.684	609341.449
586732.281	620817.539
599746.812	664309.559
590936.163	655798.359
601971.673	631629.78
598215.062	623461.649
590947.18	628506.57
598214.735	640677.041
604439.526	603020.491
604240.431	605620.953
587170.524	582758.528
595507.944	646866.071
586456.361	656586.727
595483.97	640469.779
590487.833	576985.163
594199.466	574498.533
608752.753	575177.991
587353.693	578795.435
625900.723	577136.654
614611.481	576399.234
619423.431	574667.189
631800.361	575027.669
627759.269	577293.502
621337.936	577915.504
624294.665	578405.308
622288.233	575169.326
601444.499	576772.019
614410.58	578626.38
610085.458	577543.667
593353.048	574647.453
608854.355	576382.236
599084.621	575152.434
599117.304	578781.002
601121.275	577423.735
595776.797	577816.832
599593.563	578034.67
603115.388	578331.673
600558.477	579148.467
606721.139	575368.478
606786.515	575667.908
606728.001	575926.219
606866.925	574789.409
606706.143	574348.011
606603.959	574758.985
599292.029	578770.846
596085.716	580230.159
597513.228	590991.957
605977.56	595663.313
597710.689	627285.783
599365.117	617943.655
595975.617	612930.391
637882.437	605922.965
675266.233	582805.78
636655.657	588192.189
662398.336	626454.579
635142.239	608689.273
617512.61	577497.577
677931.593	579179.86
618051.334	578052.671
617213.116	580418.87
647463.299	580888.508
633958.356	581329.857
602370.417	584049.499
602651.71	577665.762
602239.163	579380.575
602239.537	580443.437
602347.538	583724.7
602387.497	586958.47
605257.802	590035.661
614253.298	593492.516
603766.665	610117.349
608791.86	612559.667
605761.701	607500.153
603524.154	595079.798
610407.361	557472.391
615269.585	596223.839
615537.376	616260.903
611085.487	482170.973
607731.746	555668.079
608732.868	529351.511
607984.639	508934.613
610366.413	486797.16
610504.777	541172.795
609306.697	549210.087
608261.632	532913.999
607530.213	499396.419
599661.642	571765.014
600111.06	571632.111
595636.533	572212.447
599451.243	570296.033
583195.213	570113.485
600099.298	569393.749
602354.152	574750.766
586302.309	577848.749
601968.376	580662.477
591657.708	588247.629
590886.334	570621.473
584438.84	571806.765
601081.155	589806.881
600146.519	594319.779
601197.551	557889.985
600329.718	562416.536
600728.846	570110.76
601539.071	577702.713
602670.224	574447.541
605170.759	565188.264
603527.397	566175.028
605866.327	569341.727
602267.319	573659.557
600775.643	557220.742
590042.826	575088.156
582160.219	576856.863
590196.903	579105.292
591852.041	569746.859
599718.908	571905.118
587540.445	572378.511
594731.083	555432.7
582078.615	555932.122
604364.713	559377.398
605904.314	553598.118
597149.52	560891.888
581207.962	564760.181
606115.329	556839.417
606245.017	571360.421
606126.411	545975.633
606288.173	546770.327
606189.761	549738.306
606203.148	569329.427
606005.644	573887.503
605965.688	573919.146
606043.804	574183.847
606090.482	574927.702
606100.968	575064.04
606033.058	574791.741
650951.886	573207.32
626290.579	574849.035
648894.82	570828.73
634574.047	571179.847
628792.412	572273.102
617972.007	572833.265
643267.479	565374.614
586908.004	570346.403
652888.331	567948.299
649486.045	569040.486
653017.243	569508.364
589872.628	565196.975
588324.462	575719.442
584950.544	576015.906
589128.57	566418.932
589136.016	568732.63
592523.997	570420.219
585780.088	568559.154
608622.244	575916.09
604341.977	574881.013
599872.639	575290.621
597998.457	575597.529
600657.004	575643.132
602017.92	575069.16
604282.258	575069.107
609254.812	574476.519
609892.997	574890.454
605965.166	574954.218
610104.983	574970.313
606486.326	574838.213
611351.524	558696.947
620089.177	558604.593
620261.565	532514.05
618343.492	555991.301
611153.023	558631.729
623562.511	564459.757
613427.231	552474.619
601833.482	535516.317
612228.387	558543.635
618480.53	561475.051
615253.692	546135.413
613652.254	582049.247
579013.33	610431.847
579432.889	611046.471
585417.492	613674.615
592905.22	595410.831
593809.684	597596.701
578010.13	595000.216
602989.063	613851.49
588944.47	615770.439
584151.162	614788.021
577579.619	615370.38
653691.286	612787.524
609635.357	613569.675
623618.079	574336.839
606528.18	577769.743
593593.637	528988.771
615098.548	506965.373
600389.215	557737.871
585758.187	592448.887
610487.69	502711.497
568243.245	505153.427
597222.926	509681.283
602121.468	522242.263
573731.637	480970.481
596411.027	485396.124
573899.317	557975.671
586182.754	560177.527
596239.681	528665.953
582431.391	533246.588
587707.554	539607.849
587746.868	549719.541
583487.986	570227.431
571329.379	573623.45
618032.283	575734.822
623750.787	578612.04
614629.006	577332.847
617517.786	578690.101
609857.097	583035.473
599344.285	579383.183
619121.007	579974.16
624349.64	581710.648
604211.519	582099.443
621529.098	582920.15
564615.123	590349.789
570775.578	607590.735
582162.334	609680.695
577743.152	620329.111
555229.185	586247.714
553595.867	620808.779
550720.141	627113.046
566738.981	637061.561
557845.802	627907.2
586548.324	631682.485
554137.219	632522.235
558176.129	634304.395
621754.517	622106.111
613480.515	594152.455
