0.9982, 1478.1559, 195.0, 1562.2807, 206.9429
9.9669, 1478.1559, 206.9429, 1562.2807, 234.8616
11.0377, 1562.2807, 195.0, 1590.4596, 233.9763
3.2252, 1562.2807, 233.9763, 1590.4596, 234.8616
10.7323, 1590.4596, 195.0, 1694.9891, 215.6255
12.4389, 1792.7953, 989.6359, 1827.6215, 1022.7903
3.0426, 1827.6215, 935.688, 1828.8904, 1000.0416
7.7481, 1827.6215, 1000.0416, 1828.8904, 1022.7903
5.9353, 2048.0932, 935.688, 2101.6312, 982.9172
22.9814, 2048.0932, 982.9172, 2101.6312, 1022.7903
18.0798, 2101.6312, 948.1706, 2113.8658, 1142.293
2.7295, 2101.6312, 1142.293, 2113.8658, 1162.5181
9.3738, 2328.7366, 948.1706, 2354.0029, 1045.917
23.0766, 2354.0029, 1086.8991, 2518.8396, 1162.5181
38.6267, 2101.6312, 858.499, 2147.2024, 945.9718
11.5647, 2101.6312, 945.9718, 2147.2024, 948.1706
8.415, 1847.994, 885.4823, 1919.5484, 935.688
40.661, 1919.5484, 832.4903, 2051.4379, 935.688
13.6868, 2051.4379, 675.5418, 2101.6312, 706.4125
21.1887, 1845.9328, 664.7889, 2039.0906, 675.5418
12.3562, 2039.0906, 662.2807, 2101.6312, 673.7065
5.6555, 2039.0906, 673.7065, 2101.6312, 675.5418
21.9873, 2373.7396, 780.1966, 2460.2069, 811.8583
17.7618, 2373.7396, 811.8583, 2460.2069, 858.499
5.9837, 2233.1478, 771.1292, 2486.1104, 780.1966
19.8447, 2831.7853, 1153.5356, 3208.6613, 1161.6149
9.6063, 2831.7853, 1161.6149, 3208.6613, 1162.5181
1.0849, 3208.6613, 1153.5356, 3216.8502, 1155.7139
8.6328, 3208.6613, 1155.7139, 3216.8502, 1162.5181
25.5814, 3565.2474, 958.5574, 3654.0, 1005.5829
7.3873, 2807.7672, 832.4102, 3074.4766, 832.6893
6.8122, 3122.5632, 662.2807, 3216.8502, 762.0534
58.9563, 3252.2303, 834.2705, 3509.7378, 897.9021
5.4081, 3619.544, 662.2807, 3620.5799, 707.8824
0.8958, 3619.544, 707.8824, 3620.5799, 744.6104
2.7819, 3620.5799, 662.2807, 3631.2005, 735.8602
0.0233, 3620.5799, 735.8602, 3631.2005, 744.6104
1.3591, 1972.9872, 587.9371, 2016.3827, 595.7839
10.4623, 1792.7953, 470.8726, 1851.4112, 540.2847
